visitNumber,visitId,visitStartTime,date,total_visits,total_hits,total_pageviews,total_timeOnSite,total_bounces,total_newVisits,total_screenviews,browser,hitNumber,isEntrance,isExit,hitPagePath,hitPageHostname,hitPageTitle,hitPageSearchKeyword,hitPageSearchCategory,hitPagePathLevel1,transactionId,itemTransactionId,ProductName,ProductSKU,Category,Variant,ProductList, Revenue , TotalCost ,Price,Quantity
2,1472577586,1472577586,20160830,1,78,53,1597,,,,Chrome,77,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301762,ORD201608301762,Recycled Paper Journal Set,GGOEGOCR017899,(not set), RED,(not set), 54.12 , 3.19 ,3.19,1
10,1472595181,1472595181,20160830,1,92,68,2392,,,,Chrome,91,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301763,ORD201608301763,Sport Bag,GGOEGBMJ013399,(not set),Single Option Only,(not set), 217.86 , 59.88 ,4.99,12
10,1472595181,1472595181,20160830,1,92,68,2392,,,,Chrome,91,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301763,ORD201608301763,Android Sticker Sheet Ultra Removable,GGOEAFKQ020599,(not set),Single Option Only,(not set), 217.86 , 14.95 ,2.99,5
10,1472595181,1472595181,20160830,1,92,68,2392,,,,Chrome,91,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301763,ORD201608301763,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,(not set),Single Option Only,(not set), 217.86 , 9.95 ,1.99,5
10,1472595181,1472595181,20160830,1,92,68,2392,,,,Chrome,91,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301763,ORD201608301763,8 pc Android Sticker Sheet,GGOEAFKQ020499,(not set),Single Option Only,(not set), 217.86 , 11.94 ,1.99,6
10,1472595181,1472595181,20160830,1,92,68,2392,,,,Chrome,91,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301763,ORD201608301763,Galaxy Screen Cleaning Cloth,GGOEGOFH020299,(not set),Single Option Only,(not set), 217.86 , 23.88 ,1.99,12
10,1472595181,1472595181,20160830,1,92,68,2392,,,,Chrome,91,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301763,ORD201608301763,Google Sunglasses,GGOEGHGC019799,(not set), BLUE,(not set), 217.86 , 21.00 ,3.5,6
10,1472595181,1472595181,20160830,1,92,68,2392,,,,Chrome,91,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301763,ORD201608301763,Google Sunglasses,GGOEGHGR019499,(not set), RED,(not set), 217.86 , 17.50 ,3.5,5
10,1472595181,1472595181,20160830,1,92,68,2392,,,,Chrome,91,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301763,ORD201608301763,Google Sunglasses,GGOEGHGH019699,(not set), GREEN,(not set), 217.86 , 17.50 ,3.5,5
10,1472595181,1472595181,20160830,1,92,68,2392,,,,Chrome,91,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301763,ORD201608301763,Reusable Shopping Bag,GGOEGBJR018199,(not set),Single Option Only,(not set), 217.86 , 7.00 ,3.5,2
10,1472595181,1472595181,20160830,1,92,68,2392,,,,Chrome,91,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301763,ORD201608301763,Maze Pen,GGOEGGOA017399,(not set),Single Option Only,(not set), 217.86 , 2.97 ,0.99,3
3,1472579889,1472579889,20160830,1,105,65,1507,,,,Chrome,103,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301765,ORD201608301765,Google Toddler Tee Fruit Games Banana,GGOEGAXR074955,(not set), 5/6T,(not set), 55.96 , 19.19 ,19.19,1
3,1472579889,1472579889,20160830,1,105,65,1507,,,,Chrome,103,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301765,ORD201608301765,Google Device Stand,GGOEGCBC074299,(not set),Single Option Only,(not set), 55.96 , 3.99 ,3.99,1
3,1472579889,1472579889,20160830,1,105,65,1507,,,,Chrome,103,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301765,ORD201608301765,Google Toddler Short Sleeve T-shirt Royal Blue,GGOEGAXC065255,(not set), 5/6T,(not set), 55.96 , 13.59 ,13.59,1
3,1472575356,1472575356,20160830,1,106,76,1398,,,,Chrome,104,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301766,ORD201608301766,Google Youth Short Sleeve T-shirt Royal Blue,GGOEGAYC068356,(not set), 7 Y,(not set), 92.19 , 15.19 ,15.19,1
3,1472575356,1472575356,20160830,1,106,76,1398,,,,Chrome,104,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301766,ORD201608301766,Google Toddler Short Sleeve T-shirt Grey,GGOEGAXJ065528,(not set), 2T,(not set), 92.19 , 13.59 ,13.59,1
3,1472575356,1472575356,20160830,1,106,76,1398,,,,Chrome,104,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301766,ORD201608301766,4-in-1 Carabiner Charger,GGOEGEDQ023899,(not set),Single Option Only,(not set), 92.19 , 19.99 ,19.99,1
3,1472575356,1472575356,20160830,1,106,76,1398,,,,Chrome,104,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301766,ORD201608301766,Colored Pencil Set,GGOEGOBG023599,(not set),Single Option Only,(not set), 92.19 , 2.39 ,2.39,1
3,1472575356,1472575356,20160830,1,106,76,1398,,,,Chrome,104,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301766,ORD201608301766,Keyboard DOT Sticker,GGOEGFKA022299,(not set),Single Option Only,(not set), 92.19 , 6.00 ,1.2,5
3,1472575356,1472575356,20160830,1,106,76,1398,,,,Chrome,104,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301766,ORD201608301766,Google Metallic Notebook Set,GGOEGOLC014299,(not set),Single Option Only,(not set), 92.19 , 4.79 ,4.79,1
3,1472575356,1472575356,20160830,1,106,76,1398,,,,Chrome,104,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301766,ORD201608301766,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,(not set),Single Option Only,(not set), 92.19 , 1.59 ,1.59,1
3,1472575356,1472575356,20160830,1,106,76,1398,,,,Chrome,104,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301766,ORD201608301766,8 pc Android Sticker Sheet,GGOEAFKQ020499,(not set),Single Option Only,(not set), 92.19 , 1.59 ,1.59,1
3,1472575356,1472575356,20160830,1,106,76,1398,,,,Chrome,104,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301766,ORD201608301766,1 oz Hand Sanitizer,GGOEGCKQ013199,(not set),Single Option Only,(not set), 92.19 , 4.77 ,1.59,3
3,1472575356,1472575356,20160830,1,106,76,1398,,,,Chrome,104,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301766,ORD201608301766,Badge Holder,GGOEGOXQ016399,(not set),Single Option Only,(not set), 92.19 , 1.59 ,1.59,1
5,1472576928,1472576928,20160830,1,111,76,2145,,,,Chrome,110,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301769,ORD201608301769,Four Color Retractable Pen,GGOEGOAQ020099,(not set),Single Option Only,(not set), 411.15 , 47.80 ,2.39,20
5,1472576928,1472576928,20160830,1,111,76,2145,,,,Chrome,110,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301769,ORD201608301769,Google Men's Vintage Tank,GGOEGAER035513,(not set), SM,(not set), 411.15 , 50.37 ,16.79,3
5,1472576928,1472576928,20160830,1,111,76,2145,,,,Chrome,110,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301769,ORD201608301769,Google Men's Vintage Tank,GGOEGAER035514,(not set), MD,(not set), 411.15 , 50.37 ,16.79,3
5,1472576928,1472576928,20160830,1,111,76,2145,,,,Chrome,110,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301769,ORD201608301769,Google Men's Vintage Tank,GGOEGAER035515,(not set), LG,(not set), 411.15 , 50.37 ,16.79,3
5,1472576928,1472576928,20160830,1,111,76,2145,,,,Chrome,110,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301769,ORD201608301769,Google  Women's Muscle Tee,GGOEGAEJ028513,(not set), SM,(not set), 411.15 , 45.57 ,15.19,3
5,1472576928,1472576928,20160830,1,111,76,2145,,,,Chrome,110,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301769,ORD201608301769,Google  Women's Muscle Tee,GGOEGAEJ028514,(not set), MD,(not set), 411.15 , 45.57 ,15.19,3
5,1472576928,1472576928,20160830,1,111,76,2145,,,,Chrome,110,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608301769,ORD201608301769,Google  Women's Muscle Tee,GGOEGAEJ028515,(not set), LG,(not set), 411.15 , 45.57 ,15.19,3
1,1472492418,1472492421,20160829,1,22,20,496,,1,,Chrome,22,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291446,ORD201608291446,Google Men's 100% Cotton Short Sleeve Hero Tee Red,GGOEGAAR010714,(not set), MD,(not set), 32.97 , 16.99 ,16.99,1
10,1472491390,1472491390,20160829,1,23,19,1795,,,,Chrome,22,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291456,ORD201608291456,Google Baby Essentials Set,GGOEGAWQ062953,(not set), NEWBORN,(not set), 200.17 , 81.57 ,27.19,3
10,1472491390,1472491390,20160829,1,23,19,1795,,,,Chrome,22,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291456,ORD201608291456,24 oz YouTube Sergeant Stripe Bottle,GGOEYDHJ019399,(not set),Single Option Only,(not set), 200.17 , 63.90 ,6.39,10
3,1472521130,1472521130,20160829,1,25,19,260,,,,Chrome,24,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291482,ORD201608291482,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAQ010417,(not set), 2XL,(not set), 66.91 , 16.99 ,16.99,1
3,1472521130,1472521130,20160829,1,25,19,260,,,,Chrome,24,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291482,ORD201608291482,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAQ010416,(not set), XL,(not set), 66.91 , 16.99 ,16.99,1
3,1472521130,1472521130,20160829,1,25,19,260,,,,Chrome,24,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291482,ORD201608291482,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAQ010415,(not set), LG,(not set), 66.91 , 16.99 ,16.99,1
20,1472478374,1472478374,20160829,1,26,20,645,,,,Chrome,24,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291483,ORD201608291483,24 oz YouTube Sergeant Stripe Bottle,GGOEYDHJ019399,(not set),Single Option Only,(not set), 955.98 , 399.50 ,7.99,50
20,1472478374,1472478374,20160829,1,26,20,645,,,,Chrome,24,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291483,ORD201608291483,YouTube Leatherette Notebook Combo,GGOEYOLR018699,(not set),Single Option Only,(not set), 955.98 , 349.50 ,6.99,50
20,1472478374,1472478374,20160829,1,26,20,645,,,,Chrome,24,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291483,ORD201608291483,YouTube Custom Decals,GGOEYFKQ020699,(not set),Single Option Only,(not set), 955.98 , 119.40 ,1.99,60
4,1472499171,1472499171,20160829,1,26,20,366,,,,Chrome,25,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291486,ORD201608291486,Google Women's Short Sleeve Hero Tee Red Heather,GGOEGAER029714,(not set), MD,(not set), 123.95 , 18.99 ,18.99,1
4,1472499171,1472499171,20160829,1,26,20,366,,,,Chrome,25,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291486,ORD201608291486,Google Women's Lightweight Microfleece Jacket,GGOEGAPB058214,(not set), MD,(not set), 123.95 , 74.99 ,74.99,1
4,1472499171,1472499171,20160829,1,26,20,366,,,,Chrome,25,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291486,ORD201608291486,8 pc Android Sticker Sheet,GGOEAFKQ020499,(not set),Single Option Only,(not set), 123.95 , 5.97 ,1.99,3
6,1472530628,1472530628,20160829,1,26,19,380,,,,Safari,25,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291488,ORD201608291488,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010515,(not set), LG,(not set), 17.48 , 16.99 ,16.99,1
6,1472530628,1472530628,20160829,1,26,19,380,,,,Safari,25,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291488,ORD201608291488,YouTube Twill Cap,GGOEYHPB072210,(not set),Single Option Only,(not set), 17.48 , 10.99 ,10.99,1
2,1472502913,1472502913,20160829,1,28,27,1103,,,,Chrome,27,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291497,ORD201608291497,Google 17oz Stainless Steel Sport Bottle,GGOEGDHC074099,(not set),Single Option Only,(not set), 9.02 , 15.19 ,15.19,1
3,1472501502,1472501502,20160829,1,29,21,445,,,,Chrome,28,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291502,ORD201608291502,Google 17oz Stainless Steel Sport Bottle,GGOEGDHC074099,(not set),Single Option Only,(not set), 38.07 , 15.19 ,15.19,1
3,1472501502,1472501502,20160829,1,29,21,445,,,,Chrome,28,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291502,ORD201608291502,Google Kick Ball,GGOEGFSR022099,(not set),Single Option Only,(not set), 38.07 , 1.59 ,1.59,1
3,1472501502,1472501502,20160829,1,29,21,445,,,,Chrome,28,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291502,ORD201608291502,Sport Bag,GGOEGBMJ013399,(not set),Single Option Only,(not set), 38.07 , 3.99 ,3.99,1
3,1472501502,1472501502,20160829,1,29,21,445,,,,Chrome,28,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291502,ORD201608291502,Google Sunglasses,GGOEGHGC019799,(not set), BLUE,(not set), 38.07 , 2.80 ,2.8,1
1,1472528813,1472528813,20160829,1,29,22,521,,1,,Safari,28,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291506,ORD201608291506,Android BTTF Moonshot Shirt,GGOEAAAB034914,(not set), MD,(not set), 42.48 , 16.99 ,16.99,1
1,1472528813,1472528813,20160829,1,29,22,521,,1,,Safari,28,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291506,ORD201608291506,Android BTTF Cosmos Shirt,GGOEAAAB034814,(not set), MD,(not set), 42.48 , 16.99 ,16.99,1
9,1472484441,1472484441,20160829,1,29,21,273,,,,Chrome,28,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291507,ORD201608291507,YouTube Custom Decals,GGOEYFKQ020699,(not set),Single Option Only,(not set), 88.70 , 15.90 ,1.59,10
9,1472484441,1472484441,20160829,1,29,21,273,,,,Chrome,28,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291507,ORD201608291507,YouTube Twill Cap,GGOEYHPB072210,(not set),Single Option Only,(not set), 88.70 , 35.16 ,8.79,4
9,1472484441,1472484441,20160829,1,29,21,273,,,,Chrome,28,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291507,ORD201608291507,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,(not set),Single Option Only,(not set), 88.70 , 15.90 ,1.59,10
2,1472501512,1472501512,20160829,1,30,24,823,,,,Firefox,29,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291515,ORD201608291515,Google Adult Tee Fruit Games Pineapple,GGOEGAAH075913,(not set), SM,(not set), 56.82 , 26.99 ,26.99,1
2,1472501512,1472501512,20160829,1,30,24,823,,,,Firefox,29,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291515,ORD201608291515,Google Twill Cap,GGOEGHPB071610,(not set),Single Option Only,(not set), 56.82 , 10.99 ,10.99,1
1,1472502966,1472502966,20160829,1,32,27,1131,,1,,Chrome,31,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291519,ORD201608291519,Google 17oz Stainless Steel Sport Bottle,GGOEGDHC074099,(not set),Single Option Only,(not set), 33.50 , 18.99 ,18.99,1
2,1472489678,1472489678,20160829,1,32,25,520,,,,Chrome,30,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291520,ORD201608291520,YouTube Custom Decals,GGOEYFKQ020699,(not set),Single Option Only,(not set), 56.06 , 3.98 ,1.99,2
2,1472489678,1472489678,20160829,1,32,25,520,,,,Chrome,30,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291520,ORD201608291520,YouTube Wool Heather Cap Heather/Black,GGOEYHPA003610,(not set),Single Option Only,(not set), 56.06 , 24.99 ,24.99,1
1,1472495470,1472495470,20160829,1,36,31,929,,1,,Chrome,35,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291536,ORD201608291536,YouTube Men's Fleece Hoodie Black,GGOEYAFB073114,(not set), MD,(not set), 59.55 , 44.79 ,44.79,1
2,1472476251,1472476251,20160829,1,39,30,885,,,,Chrome,38,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291546,ORD201608291546,Google Men's Skater Tee Charcoal,GGOEGAAJ032814,(not set), MD,(not set), 57.24 , 15.99 ,15.99,1
2,1472476251,1472476251,20160829,1,39,30,885,,,,Chrome,38,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291546,ORD201608291546,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,GGOEGAAL010614,(not set), MD,(not set), 57.24 , 13.59 ,13.59,1
2,1472476251,1472476251,20160829,1,39,30,885,,,,Chrome,38,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291546,ORD201608291546,Google Women's Short Sleeve Hero Tee Red Heather,GGOEGAER029714,(not set), MD,(not set), 57.24 , 15.19 ,15.19,1
2,1472520363,1472520363,20160829,1,40,30,451,,,,Chrome,37,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291548,ORD201608291548,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010516,(not set), XL,(not set), 89.42 , 16.99 ,16.99,1
2,1472520363,1472520363,20160829,1,40,30,451,,,,Chrome,37,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291548,ORD201608291548,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,GGOEGAAL010614,(not set), MD,(not set), 89.42 , 16.99 ,16.99,1
2,1472520363,1472520363,20160829,1,40,30,451,,,,Chrome,37,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608291548,ORD201608291548,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010515,(not set), LG,(not set), 89.42 , 16.99 ,16.99,1
